GEO_ID,Geographic Area Name, !!Total:,Block
1000000US360570724002021,"Block 2021, Block Group 2, Census Tract 724, Montgomery County, New York",42,2021
1000000US360570724002022,"Block 2022, Block Group 2, Census Tract 724, Montgomery County, New York",54,2022
1000000US360570724002023,"Block 2023, Block Group 2, Census Tract 724, Montgomery County, New York",14,2023
1000000US360570724002024,"Block 2024, Block Group 2, Census Tract 724, Montgomery County, New York",1,2024
1000000US360570724002025,"Block 2025, Block Group 2, Census Tract 724, Montgomery County, New York",15,2025
1000000US360570724002026,"Block 2026, Block Group 2, Census Tract 724, Montgomery County, New York",152,2026
1000000US360570724002027,"Block 2027, Block Group 2, Census Tract 724, Montgomery County, New York",60,2027
1000000US360570724002028,"Block 2028, Block Group 2, Census Tract 724, Montgomery County, New York",26,2028
1000000US360570724002029,"Block 2029, Block Group 2, Census Tract 724, Montgomery County, New York",98,2029
1000000US360570724002030,"Block 2030, Block Group 2, Census Tract 724, Montgomery County, New York",24,2030
1000000US360570724002031,"Block 2031, Block Group 2, Census Tract 724, Montgomery County, New York",44,2031
1000000US360570724002032,"Block 2032, Block Group 2, Census Tract 724, Montgomery County, New York",25,2032
1000000US360570724002033,"Block 2033, Block Group 2, Census Tract 724, Montgomery County, New York",32,2033
1000000US360570724002034,"Block 2034, Block Group 2, Census Tract 724, Montgomery County, New York",37,2034
1000000US360570724002035,"Block 2035, Block Group 2, Census Tract 724, Montgomery County, New York",0,2035
1000000US360570724002036,"Block 2036, Block Group 2, Census Tract 724, Montgomery County, New York",0,2036
1000000US360570724002037,"Block 2037, Block Group 2, Census Tract 724, Montgomery County, New York",31,2037
1000000US360570724002038,"Block 2038, Block Group 2, Census Tract 724, Montgomery County, New York",37,2038
1000000US360570724002039,"Block 2039, Block Group 2, Census Tract 724, Montgomery County, New York",40,2039
1000000US360570724002040,"Block 2040, Block Group 2, Census Tract 724, Montgomery County, New York",4,2040
1000000US360570724002041,"Block 2041, Block Group 2, Census Tract 724, Montgomery County, New York",7,2041
1000000US360570724002042,"Block 2042, Block Group 2, Census Tract 724, Montgomery County, New York",5,2042
1000000US360570724002043,"Block 2043, Block Group 2, Census Tract 724, Montgomery County, New York",0,2043
1000000US360570724002044,"Block 2044, Block Group 2, Census Tract 724, Montgomery County, New York",0,2044
1000000US360570724002045,"Block 2045, Block Group 2, Census Tract 724, Montgomery County, New York",4,2045
1000000US360570724002046,"Block 2046, Block Group 2, Census Tract 724, Montgomery County, New York",0,2046
1000000US360570724002047,"Block 2047, Block Group 2, Census Tract 724, Montgomery County, New York",0,2047
1000000US360570724002048,"Block 2048, Block Group 2, Census Tract 724, Montgomery County, New York",0,2048
1000000US360570724002049,"Block 2049, Block Group 2, Census Tract 724, Montgomery County, New York",0,2049
1000000US360570724002050,"Block 2050, Block Group 2, Census Tract 724, Montgomery County, New York",0,2050
1000000US360570724002051,"Block 2051, Block Group 2, Census Tract 724, Montgomery County, New York",24,2051
1000000US360570724002052,"Block 2052, Block Group 2, Census Tract 724, Montgomery County, New York",31,2052
1000000US360570724002053,"Block 2053, Block Group 2, Census Tract 724, Montgomery County, New York",22,2053
1000000US360570725001000,"Block 1000, Block Group 1, Census Tract 725, Montgomery County, New York",0,1000
1000000US360570725001001,"Block 1001, Block Group 1, Census Tract 725, Montgomery County, New York",0,1001
1000000US360570725001002,"Block 1002, Block Group 1, Census Tract 725, Montgomery County, New York",0,1002
1000000US360570725001003,"Block 1003, Block Group 1, Census Tract 725, Montgomery County, New York",0,1003
1000000US360570725001004,"Block 1004, Block Group 1, Census Tract 725, Montgomery County, New York",0,1004
1000000US360570725001005,"Block 1005, Block Group 1, Census Tract 725, Montgomery County, New York",0,1005
1000000US360570725001006,"Block 1006, Block Group 1, Census Tract 725, Montgomery County, New York",4,1006
1000000US360570725001007,"Block 1007, Block Group 1, Census Tract 725, Montgomery County, New York",0,1007
1000000US360570725001008,"Block 1008, Block Group 1, Census Tract 725, Montgomery County, New York",0,1008
1000000US360570725001009,"Block 1009, Block Group 1, Census Tract 725, Montgomery County, New York",0,1009
1000000US360570725001010,"Block 1010, Block Group 1, Census Tract 725, Montgomery County, New York",17,1010
1000000US360570725001011,"Block 1011, Block Group 1, Census Tract 725, Montgomery County, New York",9,1011
1000000US360570725001012,"Block 1012, Block Group 1, Census Tract 725, Montgomery County, New York",25,1012
1000000US360570725001013,"Block 1013, Block Group 1, Census Tract 725, Montgomery County, New York",0,1013
1000000US360570725001014,"Block 1014, Block Group 1, Census Tract 725, Montgomery County, New York",11,1014
1000000US360570725001015,"Block 1015, Block Group 1, Census Tract 725, Montgomery County, New York",14,1015
1000000US360570725001016,"Block 1016, Block Group 1, Census Tract 725, Montgomery County, New York",0,1016
1000000US360570725001017,"Block 1017, Block Group 1, Census Tract 725, Montgomery County, New York",0,1017
1000000US360570725001018,"Block 1018, Block Group 1, Census Tract 725, Montgomery County, New York",0,1018
1000000US360570725001019,"Block 1019, Block Group 1, Census Tract 725, Montgomery County, New York",7,1019
1000000US360570725001020,"Block 1020, Block Group 1, Census Tract 725, Montgomery County, New York",0,1020
1000000US360570725001021,"Block 1021, Block Group 1, Census Tract 725, Montgomery County, New York",0,1021
1000000US360570725001022,"Block 1022, Block Group 1, Census Tract 725, Montgomery County, New York",7,1022
1000000US360570725001023,"Block 1023, Block Group 1, Census Tract 725, Montgomery County, New York",0,1023
1000000US360570725001024,"Block 1024, Block Group 1, Census Tract 725, Montgomery County, New York",0,1024
1000000US360570725001025,"Block 1025, Block Group 1, Census Tract 725, Montgomery County, New York",0,1025
1000000US360570725001026,"Block 1026, Block Group 1, Census Tract 725, Montgomery County, New York",12,1026
1000000US360570725001027,"Block 1027, Block Group 1, Census Tract 725, Montgomery County, New York",0,1027
1000000US360570725001028,"Block 1028, Block Group 1, Census Tract 725, Montgomery County, New York",12,1028
1000000US360570725001029,"Block 1029, Block Group 1, Census Tract 725, Montgomery County, New York",0,1029
1000000US360570725001030,"Block 1030, Block Group 1, Census Tract 725, Montgomery County, New York",12,1030
1000000US360570725001031,"Block 1031, Block Group 1, Census Tract 725, Montgomery County, New York",22,1031
1000000US360570725001032,"Block 1032, Block Group 1, Census Tract 725, Montgomery County, New York",13,1032
1000000US360570725001033,"Block 1033, Block Group 1, Census Tract 725, Montgomery County, New York",11,1033
1000000US360570725001034,"Block 1034, Block Group 1, Census Tract 725, Montgomery County, New York",0,1034
1000000US360570725001035,"Block 1035, Block Group 1, Census Tract 725, Montgomery County, New York",0,1035
1000000US360570725001036,"Block 1036, Block Group 1, Census Tract 725, Montgomery County, New York",22,1036
1000000US360570725001037,"Block 1037, Block Group 1, Census Tract 725, Montgomery County, New York",18,1037
1000000US360570725001038,"Block 1038, Block Group 1, Census Tract 725, Montgomery County, New York",40,1038
1000000US360570725001039,"Block 1039, Block Group 1, Census Tract 725, Montgomery County, New York",16,1039
1000000US360570725001040,"Block 1040, Block Group 1, Census Tract 725, Montgomery County, New York",14,1040
1000000US360570725001041,"Block 1041, Block Group 1, Census Tract 725, Montgomery County, New York",33,1041
1000000US360570725001042,"Block 1042, Block Group 1, Census Tract 725, Montgomery County, New York",0,1042
1000000US360570725001043,"Block 1043, Block Group 1, Census Tract 725, Montgomery County, New York",34,1043
1000000US360570725001044,"Block 1044, Block Group 1, Census Tract 725, Montgomery County, New York",2,1044
1000000US360570725001045,"Block 1045, Block Group 1, Census Tract 725, Montgomery County, New York",5,1045
1000000US360570725001046,"Block 1046, Block Group 1, Census Tract 725, Montgomery County, New York",6,1046
1000000US360570725001047,"Block 1047, Block Group 1, Census Tract 725, Montgomery County, New York",30,1047
1000000US360570725001048,"Block 1048, Block Group 1, Census Tract 725, Montgomery County, New York",0,1048
1000000US360570725001049,"Block 1049, Block Group 1, Census Tract 725, Montgomery County, New York",3,1049
1000000US360570725001050,"Block 1050, Block Group 1, Census Tract 725, Montgomery County, New York",12,1050
1000000US360570725001051,"Block 1051, Block Group 1, Census Tract 725, Montgomery County, New York",5,1051
1000000US360570725001052,"Block 1052, Block Group 1, Census Tract 725, Montgomery County, New York",4,1052
1000000US360570725001053,"Block 1053, Block Group 1, Census Tract 725, Montgomery County, New York",39,1053
1000000US360570725001054,"Block 1054, Block Group 1, Census Tract 725, Montgomery County, New York",4,1054
1000000US360570725001055,"Block 1055, Block Group 1, Census Tract 725, Montgomery County, New York",4,1055
1000000US360570725001056,"Block 1056, Block Group 1, Census Tract 725, Montgomery County, New York",0,1056
1000000US360570725001057,"Block 1057, Block Group 1, Census Tract 725, Montgomery County, New York",4,1057
1000000US360570725001058,"Block 1058, Block Group 1, Census Tract 725, Montgomery County, New York",6,1058
1000000US360570725001059,"Block 1059, Block Group 1, Census Tract 725, Montgomery County, New York",31,1059
1000000US360570725001060,"Block 1060, Block Group 1, Census Tract 725, Montgomery County, New York",4,1060
1000000US360570725001061,"Block 1061, Block Group 1, Census Tract 725, Montgomery County, New York",0,1061
1000000US360570725001062,"Block 1062, Block Group 1, Census Tract 725, Montgomery County, New York",9,1062
1000000US360570725001063,"Block 1063, Block Group 1, Census Tract 725, Montgomery County, New York",22,1063
1000000US360570725001064,"Block 1064, Block Group 1, Census Tract 725, Montgomery County, New York",12,1064
1000000US360570725001065,"Block 1065, Block Group 1, Census Tract 725, Montgomery County, New York",6,1065
1000000US360570725001066,"Block 1066, Block Group 1, Census Tract 725, Montgomery County, New York",6,1066
1000000US360570725001067,"Block 1067, Block Group 1, Census Tract 725, Montgomery County, New York",7,1067
1000000US360570725001068,"Block 1068, Block Group 1, Census Tract 725, Montgomery County, New York",0,1068
1000000US360570725001069,"Block 1069, Block Group 1, Census Tract 725, Montgomery County, New York",13,1069
1000000US360570725001070,"Block 1070, Block Group 1, Census Tract 725, Montgomery County, New York",0,1070
1000000US360570725001071,"Block 1071, Block Group 1, Census Tract 725, Montgomery County, New York",5,1071
1000000US360570725001072,"Block 1072, Block Group 1, Census Tract 725, Montgomery County, New York",9,1072
1000000US360570725001073,"Block 1073, Block Group 1, Census Tract 725, Montgomery County, New York",7,1073
1000000US360570725001074,"Block 1074, Block Group 1, Census Tract 725, Montgomery County, New York",15,1074
1000000US360570725001075,"Block 1075, Block Group 1, Census Tract 725, Montgomery County, New York",3,1075
1000000US360570725001076,"Block 1076, Block Group 1, Census Tract 725, Montgomery County, New York",7,1076
1000000US360570725001077,"Block 1077, Block Group 1, Census Tract 725, Montgomery County, New York",7,1077
1000000US360570725001078,"Block 1078, Block Group 1, Census Tract 725, Montgomery County, New York",3,1078
1000000US360570725001079,"Block 1079, Block Group 1, Census Tract 725, Montgomery County, New York",5,1079
1000000US360570725001080,"Block 1080, Block Group 1, Census Tract 725, Montgomery County, New York",7,1080
1000000US360570725001081,"Block 1081, Block Group 1, Census Tract 725, Montgomery County, New York",0,1081
1000000US360570725001082,"Block 1082, Block Group 1, Census Tract 725, Montgomery County, New York",20,1082
1000000US360570725001083,"Block 1083, Block Group 1, Census Tract 725, Montgomery County, New York",0,1083
1000000US360570725001084,"Block 1084, Block Group 1, Census Tract 725, Montgomery County, New York",18,1084
1000000US360570725001085,"Block 1085, Block Group 1, Census Tract 725, Montgomery County, New York",0,1085
1000000US360570725001086,"Block 1086, Block Group 1, Census Tract 725, Montgomery County, New York",0,1086
1000000US360570725001087,"Block 1087, Block Group 1, Census Tract 725, Montgomery County, New York",0,1087
1000000US360570725001088,"Block 1088, Block Group 1, Census Tract 725, Montgomery County, New York",2,1088
1000000US360570725001089,"Block 1089, Block Group 1, Census Tract 725, Montgomery County, New York",14,1089
1000000US360570725001090,"Block 1090, Block Group 1, Census Tract 725, Montgomery County, New York",5,1090
1000000US360570725001091,"Block 1091, Block Group 1, Census Tract 725, Montgomery County, New York",15,1091
1000000US360570725001092,"Block 1092, Block Group 1, Census Tract 725, Montgomery County, New York",11,1092
1000000US360570725001093,"Block 1093, Block Group 1, Census Tract 725, Montgomery County, New York",4,1093
1000000US360570725001094,"Block 1094, Block Group 1, Census Tract 725, Montgomery County, New York",7,1094
1000000US360570725001095,"Block 1095, Block Group 1, Census Tract 725, Montgomery County, New York",10,1095
1000000US360570725002000,"Block 2000, Block Group 2, Census Tract 725, Montgomery County, New York",0,2000
1000000US360570725002001,"Block 2001, Block Group 2, Census Tract 725, Montgomery County, New York",0,2001
1000000US360570725002002,"Block 2002, Block Group 2, Census Tract 725, Montgomery County, New York",0,2002
1000000US360570725002003,"Block 2003, Block Group 2, Census Tract 725, Montgomery County, New York",12,2003
1000000US360570725002004,"Block 2004, Block Group 2, Census Tract 725, Montgomery County, New York",0,2004
1000000US360570725002005,"Block 2005, Block Group 2, Census Tract 725, Montgomery County, New York",26,2005
1000000US360570725002006,"Block 2006, Block Group 2, Census Tract 725, Montgomery County, New York",36,2006
1000000US360570725002007,"Block 2007, Block Group 2, Census Tract 725, Montgomery County, New York",65,2007
1000000US360570725002008,"Block 2008, Block Group 2, Census Tract 725, Montgomery County, New York",29,2008
1000000US360570725002009,"Block 2009, Block Group 2, Census Tract 725, Montgomery County, New York",158,2009
1000000US360570725002010,"Block 2010, Block Group 2, Census Tract 725, Montgomery County, New York",28,2010
1000000US360570725002011,"Block 2011, Block Group 2, Census Tract 725, Montgomery County, New York",13,2011
1000000US360570725002012,"Block 2012, Block Group 2, Census Tract 725, Montgomery County, New York",15,2012
1000000US360570725002013,"Block 2013, Block Group 2, Census Tract 725, Montgomery County, New York",10,2013
1000000US360570725002014,"Block 2014, Block Group 2, Census Tract 725, Montgomery County, New York",21,2014
1000000US360570725002015,"Block 2015, Block Group 2, Census Tract 725, Montgomery County, New York",16,2015
1000000US360570725002016,"Block 2016, Block Group 2, Census Tract 725, Montgomery County, New York",0,2016
1000000US360570725002017,"Block 2017, Block Group 2, Census Tract 725, Montgomery County, New York",11,2017
1000000US360570725002018,"Block 2018, Block Group 2, Census Tract 725, Montgomery County, New York",56,2018
1000000US360570725002019,"Block 2019, Block Group 2, Census Tract 725, Montgomery County, New York",60,2019
1000000US360570725002020,"Block 2020, Block Group 2, Census Tract 725, Montgomery County, New York",3,2020
1000000US360570725002021,"Block 2021, Block Group 2, Census Tract 725, Montgomery County, New York",1,2021
1000000US360570725002022,"Block 2022, Block Group 2, Census Tract 725, Montgomery County, New York",86,2022
1000000US360570725002023,"Block 2023, Block Group 2, Census Tract 725, Montgomery County, New York",0,2023
1000000US360570725002024,"Block 2024, Block Group 2, Census Tract 725, Montgomery County, New York",34,2024
1000000US360570725002025,"Block 2025, Block Group 2, Census Tract 725, Montgomery County, New York",6,2025
1000000US360570725002026,"Block 2026, Block Group 2, Census Tract 725, Montgomery County, New York",11,2026
1000000US360570725002027,"Block 2027, Block Group 2, Census Tract 725, Montgomery County, New York",93,2027
1000000US360570725002028,"Block 2028, Block Group 2, Census Tract 725, Montgomery County, New York",39,2028
1000000US360570725002029,"Block 2029, Block Group 2, Census Tract 725, Montgomery County, New York",6,2029
1000000US360570725002030,"Block 2030, Block Group 2, Census Tract 725, Montgomery County, New York",54,2030
1000000US360570725002031,"Block 2031, Block Group 2, Census Tract 725, Montgomery County, New York",10,2031
1000000US360570725002032,"Block 2032, Block Group 2, Census Tract 725, Montgomery County, New York",25,2032
1000000US360570725002033,"Block 2033, Block Group 2, Census Tract 725, Montgomery County, New York",0,2033
1000000US360570725002034,"Block 2034, Block Group 2, Census Tract 725, Montgomery County, New York",0,2034
1000000US360570725002035,"Block 2035, Block Group 2, Census Tract 725, Montgomery County, New York",0,2035
1000000US360570725003000,"Block 3000, Block Group 3, Census Tract 725, Montgomery County, New York",20,3000
1000000US360570725003001,"Block 3001, Block Group 3, Census Tract 725, Montgomery County, New York",0,3001
1000000US360570725003002,"Block 3002, Block Group 3, Census Tract 725, Montgomery County, New York",56,3002
1000000US360570725003003,"Block 3003, Block Group 3, Census Tract 725, Montgomery County, New York",6,3003
1000000US360570725003004,"Block 3004, Block Group 3, Census Tract 725, Montgomery County, New York",6,3004
1000000US360570725003005,"Block 3005, Block Group 3, Census Tract 725, Montgomery County, New York",0,3005
1000000US360570725003006,"Block 3006, Block Group 3, Census Tract 725, Montgomery County, New York",4,3006
1000000US360570725003007,"Block 3007, Block Group 3, Census Tract 725, Montgomery County, New York",5,3007
1000000US360570725003008,"Block 3008, Block Group 3, Census Tract 725, Montgomery County, New York",12,3008
1000000US360570725003009,"Block 3009, Block Group 3, Census Tract 725, Montgomery County, New York",13,3009
1000000US360570725003010,"Block 3010, Block Group 3, Census Tract 725, Montgomery County, New York",0,3010
1000000US360570725003011,"Block 3011, Block Group 3, Census Tract 725, Montgomery County, New York",29,3011
1000000US360570725003012,"Block 3012, Block Group 3, Census Tract 725, Montgomery County, New York",0,3012
1000000US360570725003013,"Block 3013, Block Group 3, Census Tract 725, Montgomery County, New York",4,3013
1000000US360570725003014,"Block 3014, Block Group 3, Census Tract 725, Montgomery County, New York",22,3014
1000000US360570725003015,"Block 3015, Block Group 3, Census Tract 725, Montgomery County, New York",10,3015
1000000US360570725003016,"Block 3016, Block Group 3, Census Tract 725, Montgomery County, New York",27,3016
1000000US360570725003017,"Block 3017, Block Group 3, Census Tract 725, Montgomery County, New York",16,3017
1000000US360570725003018,"Block 3018, Block Group 3, Census Tract 725, Montgomery County, New York",6,3018
1000000US360570725003019,"Block 3019, Block Group 3, Census Tract 725, Montgomery County, New York",9,3019
1000000US360570725003020,"Block 3020, Block Group 3, Census Tract 725, Montgomery County, New York",24,3020
1000000US360570725003021,"Block 3021, Block Group 3, Census Tract 725, Montgomery County, New York",1,3021
1000000US360570725003022,"Block 3022, Block Group 3, Census Tract 725, Montgomery County, New York",23,3022
1000000US360570725003023,"Block 3023, Block Group 3, Census Tract 725, Montgomery County, New York",22,3023
1000000US360570725003024,"Block 3024, Block Group 3, Census Tract 725, Montgomery County, New York",13,3024
1000000US360570725003025,"Block 3025, Block Group 3, Census Tract 725, Montgomery County, New York",6,3025
1000000US360570725003026,"Block 3026, Block Group 3, Census Tract 725, Montgomery County, New York",5,3026
1000000US360570725003027,"Block 3027, Block Group 3, Census Tract 725, Montgomery County, New York",0,3027
1000000US360570725003028,"Block 3028, Block Group 3, Census Tract 725, Montgomery County, New York",10,3028
1000000US360570725003029,"Block 3029, Block Group 3, Census Tract 725, Montgomery County, New York",2,3029
1000000US360570725003030,"Block 3030, Block Group 3, Census Tract 725, Montgomery County, New York",0,3030
1000000US360570725003031,"Block 3031, Block Group 3, Census Tract 725, Montgomery County, New York",7,3031
1000000US360570725003032,"Block 3032, Block Group 3, Census Tract 725, Montgomery County, New York",10,3032
1000000US360570725003033,"Block 3033, Block Group 3, Census Tract 725, Montgomery County, New York",15,3033
1000000US360570725003034,"Block 3034, Block Group 3, Census Tract 725, Montgomery County, New York",0,3034
1000000US360570725003035,"Block 3035, Block Group 3, Census Tract 725, Montgomery County, New York",5,3035
1000000US360570725003036,"Block 3036, Block Group 3, Census Tract 725, Montgomery County, New York",3,3036
1000000US360570725003037,"Block 3037, Block Group 3, Census Tract 725, Montgomery County, New York",6,3037
1000000US360570725003038,"Block 3038, Block Group 3, Census Tract 725, Montgomery County, New York",2,3038
1000000US360570725003039,"Block 3039, Block Group 3, Census Tract 725, Montgomery County, New York",0,3039
1000000US360570725003040,"Block 3040, Block Group 3, Census Tract 725, Montgomery County, New York",6,3040
1000000US360570725003041,"Block 3041, Block Group 3, Census Tract 725, Montgomery County, New York",16,3041
1000000US360570725003042,"Block 3042, Block Group 3, Census Tract 725, Montgomery County, New York",19,3042
1000000US360570725003043,"Block 3043, Block Group 3, Census Tract 725, Montgomery County, New York",29,3043
1000000US360570725003044,"Block 3044, Block Group 3, Census Tract 725, Montgomery County, New York",15,3044
1000000US360570725003045,"Block 3045, Block Group 3, Census Tract 725, Montgomery County, New York",24,3045
1000000US360570725003046,"Block 3046, Block Group 3, Census Tract 725, Montgomery County, New York",3,3046
1000000US360570725003047,"Block 3047, Block Group 3, Census Tract 725, Montgomery County, New York",14,3047
1000000US360570725003048,"Block 3048, Block Group 3, Census Tract 725, Montgomery County, New York",8,3048
1000000US360570725003049,"Block 3049, Block Group 3, Census Tract 725, Montgomery County, New York",2,3049
1000000US360570725003050,"Block 3050, Block Group 3, Census Tract 725, Montgomery County, New York",2,3050
1000000US360570725003051,"Block 3051, Block Group 3, Census Tract 725, Montgomery County, New York",14,3051
1000000US360570725003052,"Block 3052, Block Group 3, Census Tract 725, Montgomery County, New York",13,3052
1000000US360570725003053,"Block 3053, Block Group 3, Census Tract 725, Montgomery County, New York",6,3053
1000000US360570725003054,"Block 3054, Block Group 3, Census Tract 725, Montgomery County, New York",35,3054
1000000US360570725003055,"Block 3055, Block Group 3, Census Tract 725, Montgomery County, New York",0,3055
1000000US360570725003056,"Block 3056, Block Group 3, Census Tract 725, Montgomery County, New York",0,3056
1000000US360570725003057,"Block 3057, Block Group 3, Census Tract 725, Montgomery County, New York",13,3057
1000000US360570725003058,"Block 3058, Block Group 3, Census Tract 725, Montgomery County, New York",5,3058
1000000US360570725003059,"Block 3059, Block Group 3, Census Tract 725, Montgomery County, New York",0,3059
1000000US360570725003060,"Block 3060, Block Group 3, Census Tract 725, Montgomery County, New York",6,3060
1000000US360570725003061,"Block 3061, Block Group 3, Census Tract 725, Montgomery County, New York",6,3061
1000000US360570725003062,"Block 3062, Block Group 3, Census Tract 725, Montgomery County, New York",0,3062
1000000US360570725003063,"Block 3063, Block Group 3, Census Tract 725, Montgomery County, New York",3,3063
1000000US360570725003064,"Block 3064, Block Group 3, Census Tract 725, Montgomery County, New York",5,3064
1000000US360570725003065,"Block 3065, Block Group 3, Census Tract 725, Montgomery County, New York",21,3065
1000000US360570725003066,"Block 3066, Block Group 3, Census Tract 725, Montgomery County, New York",8,3066
1000000US360570725003067,"Block 3067, Block Group 3, Census Tract 725, Montgomery County, New York",0,3067
1000000US360570725003068,"Block 3068, Block Group 3, Census Tract 725, Montgomery County, New York",15,3068
1000000US360570725003069,"Block 3069, Block Group 3, Census Tract 725, Montgomery County, New York",0,3069
1000000US360570725003070,"Block 3070, Block Group 3, Census Tract 725, Montgomery County, New York",0,3070
1000000US360570725003071,"Block 3071, Block Group 3, Census Tract 725, Montgomery County, New York",0,3071
1000000US360570725003072,"Block 3072, Block Group 3, Census Tract 725, Montgomery County, New York",17,3072
1000000US360570725003073,"Block 3073, Block Group 3, Census Tract 725, Montgomery County, New York",3,3073
1000000US360570725003074,"Block 3074, Block Group 3, Census Tract 725, Montgomery County, New York",17,3074
1000000US360570725003075,"Block 3075, Block Group 3, Census Tract 725, Montgomery County, New York",6,3075
1000000US360570725003076,"Block 3076, Block Group 3, Census Tract 725, Montgomery County, New York",7,3076
1000000US360570725003077,"Block 3077, Block Group 3, Census Tract 725, Montgomery County, New York",18,3077
1000000US360570725003078,"Block 3078, Block Group 3, Census Tract 725, Montgomery County, New York",5,3078
1000000US360570725003079,"Block 3079, Block Group 3, Census Tract 725, Montgomery County, New York",24,3079
1000000US360570725003080,"Block 3080, Block Group 3, Census Tract 725, Montgomery County, New York",35,3080
1000000US360570725003081,"Block 3081, Block Group 3, Census Tract 725, Montgomery County, New York",47,3081
1000000US360570725003082,"Block 3082, Block Group 3, Census Tract 725, Montgomery County, New York",0,3082
1000000US360570725003083,"Block 3083, Block Group 3, Census Tract 725, Montgomery County, New York",0,3083
1000000US360570725003084,"Block 3084, Block Group 3, Census Tract 725, Montgomery County, New York",7,3084
1000000US360570725003085,"Block 3085, Block Group 3, Census Tract 725, Montgomery County, New York",4,3085
1000000US360570725003086,"Block 3086, Block Group 3, Census Tract 725, Montgomery County, New York",0,3086
1000000US360570725003087,"Block 3087, Block Group 3, Census Tract 725, Montgomery County, New York",0,3087
1000000US360570725003088,"Block 3088, Block Group 3, Census Tract 725, Montgomery County, New York",0,3088
1000000US360570725003089,"Block 3089, Block Group 3, Census Tract 725, Montgomery County, New York",42,3089
1000000US360570725003090,"Block 3090, Block Group 3, Census Tract 725, Montgomery County, New York",14,3090
1000000US360570725003091,"Block 3091, Block Group 3, Census Tract 725, Montgomery County, New York",0,3091
1000000US360570725003092,"Block 3092, Block Group 3, Census Tract 725, Montgomery County, New York",5,3092
1000000US360570725003093,"Block 3093, Block Group 3, Census Tract 725, Montgomery County, New York",4,3093
1000000US360570725003094,"Block 3094, Block Group 3, Census Tract 725, Montgomery County, New York",8,3094
1000000US360570725003095,"Block 3095, Block Group 3, Census Tract 725, Montgomery County, New York",26,3095
1000000US360570725003096,"Block 3096, Block Group 3, Census Tract 725, Montgomery County, New York",17,3096
1000000US360570725003097,"Block 3097, Block Group 3, Census Tract 725, Montgomery County, New York",0,3097
1000000US360570725004000,"Block 4000, Block Group 4, Census Tract 725, Montgomery County, New York",0,4000
1000000US360570725004001,"Block 4001, Block Group 4, Census Tract 725, Montgomery County, New York",0,4001
1000000US360570725004002,"Block 4002, Block Group 4, Census Tract 725, Montgomery County, New York",0,4002
1000000US360570725004003,"Block 4003, Block Group 4, Census Tract 725, Montgomery County, New York",0,4003
1000000US360570725004004,"Block 4004, Block Group 4, Census Tract 725, Montgomery County, New York",60,4004
1000000US360570725004005,"Block 4005, Block Group 4, Census Tract 725, Montgomery County, New York",25,4005
1000000US360570725004006,"Block 4006, Block Group 4, Census Tract 725, Montgomery County, New York",41,4006
1000000US360570725004007,"Block 4007, Block Group 4, Census Tract 725, Montgomery County, New York",16,4007
1000000US360570725004008,"Block 4008, Block Group 4, Census Tract 725, Montgomery County, New York",51,4008
1000000US360570725004009,"Block 4009, Block Group 4, Census Tract 725, Montgomery County, New York",121,4009
1000000US360570725004010,"Block 4010, Block Group 4, Census Tract 725, Montgomery County, New York",48,4010
1000000US360570725004011,"Block 4011, Block Group 4, Census Tract 725, Montgomery County, New York",52,4011
1000000US360570725004012,"Block 4012, Block Group 4, Census Tract 725, Montgomery County, New York",23,4012
1000000US360570725004013,"Block 4013, Block Group 4, Census Tract 725, Montgomery County, New York",44,4013
1000000US360570725004014,"Block 4014, Block Group 4, Census Tract 725, Montgomery County, New York",10,4014
1000000US360570725004015,"Block 4015, Block Group 4, Census Tract 725, Montgomery County, New York",39,4015
1000000US360570725004016,"Block 4016, Block Group 4, Census Tract 725, Montgomery County, New York",45,4016
1000000US360570725004017,"Block 4017, Block Group 4, Census Tract 725, Montgomery County, New York",3,4017
1000000US360570725004018,"Block 4018, Block Group 4, Census Tract 725, Montgomery County, New York",102,4018
1000000US360570725004019,"Block 4019, Block Group 4, Census Tract 725, Montgomery County, New York",61,4019
1000000US360570725004020,"Block 4020, Block Group 4, Census Tract 725, Montgomery County, New York",125,4020
1000000US360570725004021,"Block 4021, Block Group 4, Census Tract 725, Montgomery County, New York",0,4021
1000000US360570725004022,"Block 4022, Block Group 4, Census Tract 725, Montgomery County, New York",6,4022
1000000US360570725004023,"Block 4023, Block Group 4, Census Tract 725, Montgomery County, New York",4,4023
1000000US360570725004024,"Block 4024, Block Group 4, Census Tract 725, Montgomery County, New York",41,4024
1000000US360570725004025,"Block 4025, Block Group 4, Census Tract 725, Montgomery County, New York",11,4025
1000000US360570725004026,"Block 4026, Block Group 4, Census Tract 725, Montgomery County, New York",44,4026
1000000US360570725004027,"Block 4027, Block Group 4, Census Tract 725, Montgomery County, New York",86,4027
1000000US360570725004028,"Block 4028, Block Group 4, Census Tract 725, Montgomery County, New York",0,4028
1000000US360570725004029,"Block 4029, Block Group 4, Census Tract 725, Montgomery County, New York",20,4029
1000000US360570725004030,"Block 4030, Block Group 4, Census Tract 725, Montgomery County, New York",26,4030
1000000US360570725004031,"Block 4031, Block Group 4, Census Tract 725, Montgomery County, New York",25,4031
1000000US360570725004032,"Block 4032, Block Group 4, Census Tract 725, Montgomery County, New York",21,4032
1000000US360570725004033,"Block 4033, Block Group 4, Census Tract 725, Montgomery County, New York",69,4033
